ano,codigo_programa,sigla_ies,nome_ies,nome_programa,grande_area,area_conhecimento,area_avaliacao,autor,titulo,nivel,palavras_chave,resumo
1992,22001018008P3,UFC,UNIVERSIDADE FEDERAL DO CEARÁ,SOCIOLOGIA,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,ANA FATIMA DE CARVALHO FERNANDES,"MULHER COM CANCER NA MAMA. ESTRUTURA FAMILIAR, COTIDIANIDADE E IDENTIDADE.",Mestrado,"MULHER, FAMILIA, CANCER DE MAMA    ESTRUTURA FAMILIAR.","O PRESENTE ESTUDO VISA IDENTIFICAR A ESTRUTURA FAMILIAR E A IDENTIDADE SOCIAL E SEXUAL DA MULHER COM CANCER DE MAMA E TEVE COMO BASE OS DADOS ORIGINADOS DA PESQUISA FAMILIAR E SAUDE. UTILIZOU-SE O METODO DE PES QUISA QUALITATIVA COM ENTREVISTAS ABERTAS INTENSIVAS. FORAM ENTREVISTADAS ALEATORIAMENTE, 17 MULHERES, NO PERIODO QUE COMPREENDEU OS MESES DE MAIO A AGOSTO DE 1991. AS DEPOENTES FAZIAM PARTE DA DEMANDA DE UM AM BULATORIO ESPECIALIZADO EM TRATAMENTO DE CANCER; ERAM, EM SUA MAIORIA, DA CAPITAL, EMBORA HOUVESSE MULHERES ORIUNDAS DO INTERIOR. A ESTRUTURA FAMILIAR ATUAL DESSAS MULHERES PERMANECE RIGOROSA, TAL COMO SUA FAMI"
1992,31001017020P9,UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,SOCIOLOGIA E ANTROPOLOGIA,CIÊNCIAS HUMANAS,OUTRAS SOCIOLOGIAS ESPECÍFICAS,SOCIOLOGIA,CLAUDIO MURILO PIMENTEL GAMA,O ESPIRITO DA MEDICINA:MEDICOS E ESPIRITAS EM CONFLITO.,Mestrado,ESPIRITAS                          MEDICOS                            CONFLITO H,"A PESQUISA RETRATA UM CONFLITO HISTORICO ENTRE MEDICOS E ESPERITAS,OCORRIDO NA PRIMEIRA METADE DO SECULO XX.COMO LINHA MESTRA,TEM-SE O ESTUDO DE CASO DE UMA VERTENTE ESPECIFICA DO ESPIRITISMO,O RACIONALISMO CRI STAO,E SUAS RELACOES COM DETERMINADOS MEDICOS.ESSA DPOUTRINA FOI CRIADA NO BRASIL EM 1910,NA CIDADE DE SANTOS,SAO PAULO.EM 1912 FOI TRANSFERIDA PARA O RIO DE JANEIRO,PARA O BAIRRO DE VILA ISABEL,ONDE SE LOCALIZ A AINDA HOJE A SEDE QUE ORIGINALMENTE RECEBIA O NOME DE CENTRO ESPIRITA REDENTOR. O CENTRO E CITADO EM MUITAS PUBLICACOES MEDICAS E FOI UM DOSMAIS PERSEGUIDOS DO RIO DE JANEIRO,SOFRENDO DIVERSOS INQUERITOS POLI AMBOS COM GRANDE NUMERO DE FREQUENTADORES,O MAIS PROSPERO DA CIDADE."
1992,42001013012P7,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,SOCIOLOGIA,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,CARLOS FERNANDO COSTA,"ECOLOGIA, AGRICULTURA E PEQUENA PROPRIEDADE: CONCEPCOES E PRATICAS DE UMA EXPERIENCIA GAUCHA.",Mestrado,ECOLOGIA                           MOVIMENTO ECOLOGICO                AGRICULTUR,"O PRESENTE TRABALHO TEM COMO PONTO DE PARTIDA O MAPEAMENTO DO DEBATE SOBRE A RELACAO HOMEM E NATUREZA E SUAS DIVERSAS COMPRENSOES EM DIFERENTES PERIODOS HISTORICOS, BUSCANDO ENTENDER OS NOVOS CONCEITOS POSTOS E M RELEVO EM NOSSO SECULO, FRUTOS DE UM MOVIMENTO EMERGENTE MULTIFACETADO E SOCIAL, DENOMINADO DE ECOLOGISMO (OU MOVIMENTO ECOLOGISTA), E DERIVADOS DE UM CONCEITO MAIS ABRANGENTE - A ECOLOGIA. TAIS CONCEITOS TEM  REPERCURSAO NO MEIO RURAL. NESSE SENTIDO, O EIXO CENTRAL DESSE ESTUDO ESTA NA SUBSTITUICAO - POR PARTE DE PEQUENAS UNIDADES AGRICOLAS, DE CUNHO FAMILIAR - DE UMA AGRICULTURA TRADICIONAL E/OU MODERNIZANTE POR O QUE DIFERENTES PROJETOS AGROECOLOGICOS ABREM ESPACO PARA A TRANSFORMACAO DA AGRICULTURA, ANALIZANDO EM PARTICULAR, A COOPERATIVA ECOLOGICA COOLMEIA. ENFIM SUGERE-SE QUE A VIRTUALIDADE DA AGRICULTURA ECOLOGICA V AI TORNAR-SE UMA OPCAO PARA OS PEQUENOS AGRICULTORES, TRANSFORMANDO-SE - EM ALGUNS CASOS -EM UMA ESTRATEGIA DE SUA MANUTENCAO NO MEIO RURAL."
1992,31002013007P9,UFRRJ,UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,"DESENVOLVIMENTO,AGRICULTURA E SOCIEDADE",CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,ALEXANDRE QUEIROZ MENEZES,DOMINA€AO E AGRICULTURA: O CASO DO ALGODAO NO SERTAO DO CEARA.,Mestrado,"ALGODAO, NORDESTE BRASILEIRO, POLITICA DE INCENTIVOS.","ANALISE DA CRISE DA PRODU€AONO SERTAO NORDESTINO, EM ESPECIAL NO CEARA, DANDO RELEVO AA POLITICA DE INCENTIVO DE ALGODAO HERBACEO EM DETRIMENTO DA TRADICIONAL CULTURA DO ALGODAO ARBOREO."
1992,33002010028P1,USP,UNIVERSIDADE DE SÃO PAULO,SOCIOLOGIA,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,GERALDO GIOVANNI,MEDICAMENTOS E EQUIPAMENTOS MEDICOS E INOVACAO E ADENSAMENTO TECNOLOGICO NO BRASIL,Doutorado,ADENSAMENTO TECNOLOGICO            POLITICAS DE SAUDE                 EQUIPAMENT,"A TESE TEM A FINALIDADE DE ESTUDAR AS CAUSAS DO CARATER EXCLUDENTE QUE TOMOU O ADENSAMENTO TECNOLOGICO OCORRIDO NO INTERIOR DA PRATICA MEDICA EM RAZAO DAS POLITICAS DE SAUDE ADOTADAS, BEM COMO DA AUSENCIA DE OU TRAS POLITICAS QUE DEVERIAM SUPORTAR A CONSTRUCAO DE UM SISTEMA SOCIALMENTE MAIS JUSTO. PROCURAMOS APROFUNDAR A QUESTAO DO ADENSAMENTO TECNOLOGICO EM SAUDE E SUAS CONSEQUENCIAS NO CRESCIMENTO DOS GASTOS EM SAUD E, EM AMBITO INTERNACIONAL. ESTUDAMOS, TAMBEM, A DINAMICA DA INOVACAO TECNOLOGICA PROCURANDO TRACAR UM QUADRO SOBRE O DESENVOLVIMENTO DA INDUSTRIA FARMACEUTICA E DA INDUSTRIA DE EQUIPAMENTOS MEDICOS. EM SEGUIDA  QUE SEMPRE TIVERAM UM UNICO OBJETIVO, QUANTITATIVO RELACIONADO A EXPANSAO DA COBERTURA E, A AUSENCIA DE POLITICAS DE SUPORTE QUE POSSIBILITASSEM UM DESENVOLVIMENTO TECNOLOGICO MAIS EQUILIBRADO E O SUPRIMENTO D E INSUMOS PARA OS SERVICOS INSTALADOS."
1992,33005010006P0,PUC/SP,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,CIÊNCIAS SOCIAIS,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,MARCIA REGINA DA COSTA,OS CABECAS DO SUBURBIO: CAMINHOS DE UM NOMADISMO MODERNO.,Doutorado,JUVENTUDE                          VIOLENCIA                          MODERNIDAD,"O OBJETIVO DE MEU TRABALHO FOI ANALISAR, NOS SUBURBIOS DA CIDADE DE SAO PAULO, A FORMACAO DE UM GRUPO DE JOVENS DE ORIGEM OPERARIA QUE, TENDO COMO REFERENCIA OS ""SKINHEADS"" INGLESES, ASSUMIRAM A DENOMINACAO DE ""CARECAS DO SUBURBIO"". OS ""CARECAS DO SUBURBIO"" BUSCARAM CONSTRUIR UM ""MOVIMENTO"", QUE SE CONCEBIA FORMADO POR JOVENS POBRES, NAO-ALIENADOS, CONSCIENTES E DISPOSTOS A SALVAR O BRASIL DOS IMPERIALISTAS, EXPLORAD ORES E POLITICOS CORRUPTOS. O QUE ACABOU POR ENVOLVE-LOS EM CONTRADICOES INTERNAS, DISPUTAS E AMBIGUIDADES E TENTATIVAS DE COOPTACAO POLITICA POR PARTE DE ALGUNS PARTIDOS POLITICOS. CONCLUI SER NECESSARIO REFLE ATTARI, EDGARD MORIN, JEAN BAUDRILLARD E RAOUL GIRARDET, ENTRE OUTROS, PROCUREI ESTABELECER NAO APENAS ALGUNS PARAMETROS E CONTRADICOES DESSA SOCIEDADE MODERNA, DESTERRITORIALIZADA E COSMOPOLITA EM QUE VIVEMOS,  MAS, PRINCIPALMENTE, APREENDER OS ""CARECAS DO SUBURBIO"" ENQUANTO A CONSTITUICAO DE UMA DETERMINADA SUBJETIVIDADE E SINGULARIDADE."
1992,31001017020P9,UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,SOCIOLOGIA E ANTROPOLOGIA,CIÊNCIAS HUMANAS,OUTRAS SOCIOLOGIAS ESPECÍFICAS,SOCIOLOGIA,MARCIA ALVES RAMOS,A MAGIA DO CEMITERIO:UM ESTUDO DO RITUAL DOS MORTOS NA QUIMBANDA.,Mestrado,RITUAIS/CEMITERIOS                 MEDIUNS/ENTIDADES                  TERREIROS/,"ESTA DISSERTACAO TRATA DOS RITUAIS DO CEMITERIO EM TERREIROS DE QUIMBANDA DO RIO DE JANEIRO.DESCREVE ESSES RITUAIS,AS HISTORIAS DE VIDA DOS MEDIUNS E SUAS NARRATIVAS SOBRE SEUS EXUS.DESCREVE AINDA OS PEDIDOS FE ITOS AS ENTIDADES DO CEMITERIO E OSTIPOS DE OFERENDAS REALIZADAS.A PARTIR DESSAS DESCRICOES ANALISA A NOCAO DE MORTE DOS INFORMANTES E O LUGAR DESSES RITUAIS NO CAMPO RELIGIOSO MAIS AMPLO DAS CHAMADAS RELIGIOES MEDIUNICAS."
1992,42001013012P7,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,SOCIOLOGIA,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,DAVID JOSE CAUME,A CONSTRUCAO SOCIAL DE UM OUTRO OFICIO DE AGRICULTOR: AS ESTRATEGIAS TECNOLOGICAS DE REPRODUCAO SOCIAL DO CAMPESINATO,Mestrado,CAMPESINATO                        TECNOLOGIA                         PEQUENA PR,"O OBJETIVO DO TRABALHO FOI TENTAR SUPERAR OS IMPASSES COLOCADOS PELAS INTERPRETACOES CLASSICAS NA ANALISE DAS PRATICAS TECNOLOGICAS DOS CAM-PONESES. FOI FEITO UM ESTUDO DE CASO COM CAMPONESES DA REGIAO DO ALTO URUGUAI NO RGS. AS PRATICAS TECNOLOGICAS DOS CAMPONESES INVESTIGADOS FORAM INTERPRETADAS ENQUANTO ""ESTRATEGIAS TECNOLOGICAS DE REPRODUCAO SOCIAL"" E COMO PRODUTOS DE UMA DUPLA INFLEXAO: A DEGRADACAO DE SUAS COND ICOES SOCIO-ECONOMICAS E ECOLOGICAS DE PRODUCAO E A VIVENCIA DE UM ""I-TINERARIO TECNICO"". FORAM INVESTIGADAS DEZ UNIDADES CAMPONESAS E UTILIZADAS AS TECNICAS DE OBSERVACAO PARTICIPANTE E ENTREVISTA ORAL."
1992,31002013007P9,UFRRJ,UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,"DESENVOLVIMENTO,AGRICULTURA E SOCIEDADE",CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,JOAO CARLOS SAMPAIO TORRENS,ALIANCAS E CONFLITOS NA MEDIACAO POLITICA DA LUTA PELA TERRA NO PARANA. O MOVIMENTO DOS TRABALHADORES RURAIS SEM TERRA - 1978-90.,Mestrado,"CAMPESINATO, MOVIMENTO DOS SEM TERRA, LUTA PELA TERRA.",ANALISE DA FORMA COMO EVOLUIRAM AS RELACOES DO MOVIMENTO DOS TRABALHADORES RURAIS SEM TERRA (MST) COM DETERMINADAS ORGANIZACOES E INSTITUI€OES QUE COMPOEM A TRAMA DO CAMPO DE MEDIACAO DAS LUTAS PELA TERRA NO ES TADO DO PARANA AO LONGO DOS ANOS 80.
1992,33002010028P1,USP,UNIVERSIDADE DE SÃO PAULO,SOCIOLOGIA,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,GLAUCIA KRAUSE VILLAS BOAS,A VOCACAO DAS CIENCIAS SOCIAIS (1945/1964) - UM ESTUDO DA SUA PRODUCAO EM LIVRO,Doutorado,CIENCIAS SOCIAIS                   PRODUCAO EM LIVRO                  VOCACAO,"ESTE ESTUDO ANALISA A PRODUCAO DE CONHECIMENTO NO CAMPO DAS CIENCIAS SOCIAIS NO BRASIL NOS ANOS DE 1945 A 1964, ANALISANDO AS PESQUISAS PUBLICADAS EM LIVROS NESSA EPOCA. NO BRASIL, JA EM MEADOS DO SECULO XIX, C OMECARAM A SER PUBLICADOS TRABALHOS SOBRE VARIOS ASPECTOS HISTORICOS, SOBRE EVENTOS POLITICOS, SOBRE PECULIARIDADES ETNICAS E CULTURAIS, MAS FOI NO SECULO ATUAL QUE ELES SE DESENVOLVERAM, IMPULSIONADOS PELA FUN DACAO DAS UNIVERSIDADES. O PRESENTE ENSAIO SE ORIENTA PRINCIPALMENTE PARA DOIS PROBLEMAS NUM PERIODO ESPECIFICO, 1945-1964, LOCALIZADO ENTRE DUAS DITADURAS , ISTO E, ENTRE MOMENTOS DE ARROCHO DA PRODUCAO EM CIE O E O APARECIMENTO DAS DIFERENCIACOES, FORAM OS PONTOS FUNDAMENTAIS EM TORNO DOS QUAIS O TRABALHO SE ELABOROU, PERMITINDO ENCONTRAR DUAS FASES NITIDAMENTE DELIMITADAS: A PRIMEIRA, ATE 1955, CARACTERIZADA POR UM A PRODUCAO MENOR EM QUANTIDADE DE OBRAS E EM TIPOS DE TEMAS, ASSIM COMO PELA PUBLICACAO IMPORTANTE A CARGO DE INSTITUICOES ESTATAIS DIVERSAS; A SEGUNDA PELA EXPANSAO EM QUANTIDADE DE OBRAS E DE TEMAS, E TAMBEM,  PELA PROLIFERACAO DE CASA EDITORAS. A ANALISE DETALHADA DAS EPOCAS EM QUE TUDO ISTO OCORRE ESCLARECE, FINALMENTE, MUITOS DOS PROBLEMAS."
1992,33005010006P0,PUC/SP,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,CIÊNCIAS SOCIAIS,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,JOSE ROBERTO FELICISSIMO,GOVERNABILIDADE E ADMINISTRACAO PUBLICA EM SAO PAULO: DILEMAS DE UM DRAMA INCONCLUSO.,Doutorado,BRASIL                             GOVERNABILIDADE                    DESCENTRAL,"A PARTIR DE ESTUDOS SOBRE AS RELACOES ENTRE GOVERNO, ADMINISTRACAO PUBLICA E SOCIEDADE, EM SAO PAULO, NA DECADA DOS 80, O AUTOR PROCURA MOSTRAR, EM PRIMEIRO LUGAR, ALGUNS DISPOSITIVOS CONTRADITORIOS DE INSTITUC IONALIZACAO DE GOVERNOS, NO PLANO REGIONAL, QUE DIFICULTAM A PROMOCAO DO DESENVOLVIMENTO SOCIO-ECONOMICO DO ESTADO, E A PRODUCAO DO BEM-ESTAR SOCIAL, COMPROMETENDO A LEGITIMIDADE DO SISTEMA POLITICO. EM SEGUNDO  LUGAR, QUE ESSA REALIDADE POLITICA PODE SER ABORDADA DE UMA PERSPECTIVA GENERICA E RAZOAVELMENTE ARTICULADA. EMBORA NAO TRABALHE COM UMA PERSPECTIVA TEORICA ORIGINAL, O AUTOR EXPLICITA ALGUNS VINCULOS DETERMIN RIENTAM A ATUAL POLITICA DE DESCENTRALIZACAO NO PAIS, SUAS DIVERGENCIAS E CONVERGENCIAS, ANALISANDO-SE DUAS HIPOTESES DE CENARIO FUTURO, CASO PREDOMINE UMA OU OUTRA. SAO EXPLICITADOS, TAMBEM ALGUNS DILEMAS RELE VANTES QUE DEVEM MERECER A ATENCAO DOS AGENTES POLITICOS INTERESSADOS NA RECONSTRUCAO DAS INSTITUICOES GOVERNAMENTAIS NA DEMOCRACIA."
1992,31001017020P9,UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,SOCIOLOGIA E ANTROPOLOGIA,CIÊNCIAS HUMANAS,OUTRAS SOCIOLOGIAS ESPECÍFICAS,SOCIOLOGIA,RAQUEL ABRANTES PEGO,"IDENTIDADES COLETIVAS,DEMOCRATIZACAO E POLITICAS SOCIAIS:UM ESTUDO DE CASO NA SAUDE.",Mestrado,SAUDE                              IDENTIDADES COLETIVAS              DEMOCRATIZ,"O TRABALHO DE TESE AQUI APRESENTADOCONSTITUI UM ESFORCO DE REFLEXAO SOBRE O PROCESSO DE DESVENDAMENTO DO SOCIAL ENQUANTO CAMPO DE DIVERSIDADE DE PROJETOS E INTERESSES - CONTEXTUALIZADO NO MOMENTO DE RUPTURA DO REGIME AUTORITARIO - E DE DISCUSSAODAS POSSIBILIDADES DE SE CONSTITUIRUMA SOCIEDADE DEMOCRATICA E JUSTA.OGRUPO EXECUTIVO LOCAL DA LEOPOLDINA-GEL DA AP.3.1.,ABORDADO AQUI COMO UM CAMPO DA ACAO POLITICA,SERVE COM O O OBJETO EMPIRICO DA RFLEXAO,REFERIDO A UMA SITUACAO MAIS AMPLA  - ADA CONSTRUCAO DA CIDADANIA - NA QUAL TOMA SENTIDO A PARTIR DAS ACOES COLETIVAS."
1992,42001013012P7,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,SOCIOLOGIA,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,ALVARO FERNANDES RIBEIRO NETO,"FABRICANDO FIT FABER - PROCESSO DE TRABALHO, FORMACAO PROFISSIONAL E TRABALHO DOMENOR",Mestrado,FORMACAO PROFISSIONAL              TRABALHO DO MENOR                  PROCESSO D,"""PROCESSO DE TRABALHO,FORMACAO PROFISSIONAL E TRABALHO DO MENOR - ESTUDO DE CASO DO CENTRO SOCIAL JOAO CALABRIA"" E UMA DESCRICAO E UMA ANALISE DE UM PROCESSO CONCRETO DE FORMACAO PROFISSIONAL E TECNICA DE JOVEN S TRABALHADORES. SEM DEIXAR DE RECONHECER OS ASPECTOS DE DEGRADACAO E EXPLORACAO DA FORCA DE TRABALHO INFANTIL, RESSALTAM-SE SOBRETUDO OS ASPECTOS RELACIONADOS … QUALIFICACAO E FORMACAO NO TRABALHO COMO FORMA D E DISCIPLINARIZACAO E DE QUALIFICACAO NO E PELO TRABALHO. OS CONCEITOS DE PROCESSO DE TRABALHO E DE TECNOLOGIA SERVEM DE CATEGORIAS PARA A ANALISE DO TRABALHO DESENVOLVIDO PELOS JOVENS DO CSJC, EM ESPECIAL PARA  E DOS ALUNOS SERVEM PARA EXEMPLIFICAR A EXTENSAO E PROFUNDIDADE DO PROCESSO DE FORMACAO DE SEGMENTOS ESPECIFICOS DA CLASSE TRABALHADORA."
1992,31002013007P9,UFRRJ,UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,"DESENVOLVIMENTO,AGRICULTURA E SOCIEDADE",CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,LADISLAO RUBIO PELLEGRINO,AS RELACOES AGRICULTURA-INDUSTRIA E A TRANSFORMACAO AGRARIA. UMA PERSPECTIVA EVOLUCIONISTA.,Mestrado,"AGRICULTURA E INDUSTRIA, TRANSFORMACOES AGRARIAS, URUGUAI.",O BBJETIVO DESTA DISSERTACAO EH A ELABORACAO DE UMA PROPOSTA TEORICA E/METODOLOGICA PARA A COMPREENSAO E EXPLICACAO DA DINAMICA DAS TRANSFORMACOES AGRARIAS URUGUAIAS.
1992,33002010028P1,USP,UNIVERSIDADE DE SÃO PAULO,SOCIOLOGIA,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,JACOB CARLOS LIMA,A FORMACAO DO OPERARIADO FABRIL NO DESENVOLVIMENTO INDUSTRIAL DE PERNAMBUCO,Doutorado,OPERARIADO FABRIL                  DESENVOLVIMENTO INDUSTRIAL         PERNAMBUCO,"O OBJETIVO DESTE TRABALHO E ESTUDAR A FORMACAO DO OPERARIADO FABRIL EM PERNAMBUCO, A PARTIR DA INDUSTRIALIZACAO IMPLEMENTADA NOS ANOS 60. A SINGULARIDADE DESTE PROCESSO CONTRIBUI PARA A COMPREENSAO DA FORMACAO DA CLASSE OPERARIA EM SUA HETEREGENEIDADE E DIVERSIDADE, CONSTRUIDA EM DIFERENTES ESPACOS REGIONAIS, MARCADOS PELA FORMA DESIGUAL DA EXPANSAO DO CAPITALISMO NO BRASIL. A ANALISE PRIVILEGIA ALGUMAS INSTANCIAS: T IPOS DE INDUSTRIAS E DIMENSAO DO PARQUE INDUSTRIAL, MERCADO DE TRABALHO, E LUTAS OPERARIAS. DUAS CATEGORIAS SAO ESTUDADAS: OS TEXTEIS POR TEREM SIDO O PRINCIPAL CONTIGENTES DE TRABALHADORES NO PERIODO PRE-SUDEN"
1992,33005010006P0,PUC/SP,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,CIÊNCIAS SOCIAIS,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,ANDRE LUIZ FISCHER,"IMPACTOS SOCIAIS DO PROALCOOL: UM ESTUDO SOBRE AS RELACOES, O PROCESSO E AS CONDICOES DE TRABALHO NA AGROINDUSTRIA CANAVIEIRA PAULISTA.",Mestrado,TRABALHADOR AGRICOLA VOLANTE       RELACOES DE TRABALHO               AGROINDUST,"ESTE ESTUDO ANALISA OS IMPACTOS DECORRENTES DA IMPLANTACAO DO PROGRAMA NACIONAL DO ALCOOL NO PROCESSO, NAS CONDICOES E NAS RELACOES DO TRABALHO DA AGROINDUSTRIA CANAVIEIRA PAULISTA. COM BASE EM PESQUISAS REALIZ ADAS EM UMA REGIAO REPRESENTATIVA DO PROCESSO DE EXPANSAO DA LAVOURA CANAVIEIRA PROVOCADO PELO PROALCOOL NO INTERIO DO ESTADO DE SAO PAULO, BUSCA-SE IDENTIFICAR A NATUREZA, A QUALIDADE E O SENTIDO DAS MUDANCAS QUE MAIS AFETARAM OS TRABALHADORES DO SETOR AGRICOLA DESTES EMPREENDIMENTOS. PARA ATINGIR ESTE OBJETIVO RESGATA-SE A HISTORIA DAS RELACOES DE TRABALHO E DO PROGRESSO TECNICO DESTE SETOR ECONOMICO NO ESTADO. OS ISTINTOS (1980 E 1992), PROCEDE-SE UMA ANALISE COMPARATIVA QUE PERMITE AVALIAR OS RESULTADOS MAIS ESSENCIAIS DESTE PROCESSO DE TRANSFORMACAO. NELE SE RESSALTAM-SE A FRAGILIDADE E A INCAPACIDADE DE AUTODETERMINA CAO DE EMPRESARIOS E TRABALHADORE, FATORES FUNDAMENTAIS PARA QUE NAO PREVALECAM RUPTURAS MAIS SUBSTANCIAIS NOS PADROES DE RELACAO DE TRABALHO. PREVALECE ASSIM UM MODELO PERVERSO E IMEDIATISTA, ONDE SE MODERNIZA  APENAS AQUILO QUE INTENSIFICA E REPRODUZ UMA EXPLORACAO DEPREDADORA E DESVALORIZADORA DOS TRABALHADORES E DO TRABALHO AGRICOLA NO INTERIOR."
1992,31001017020P9,UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,SOCIOLOGIA E ANTROPOLOGIA,CIÊNCIAS HUMANAS,OUTRAS SOCIOLOGIAS ESPECÍFICAS,SOCIOLOGIA,APARECIDA FONSECA MORAES,IDENTIDADE SOCIAL: O CASO DA VILA MIMOSA,Mestrado,PROSTITUICAO                       IDENTIDADE SOCIAL                  REPRESENTA,"A PESQUISA SE CONSTROI A PARTIR DE UMA PESQUISA REALIZADA ENTRE 1990 E1992, ATINGINDO CERCA DE 40 PROSTITUTAS DA VILA MIMOSA, TRADICIONAL ZONA DE MERETRICIO DO RIO DE JANEIRO.NESTE LOCAL EMERGE UM MOVIMENTO DE ORGANIZACAO POLITICA DAS PROSTITUTAS QUE SE CONSOLIDA ATRAVES DA CRIACAO DE UMA ""ASSOCIACAO"". ESTA CONJUNTURA TERMINA POR SEDIMENTAR QUESTOES RELEVANTES `A CONDICAO PROFISSIONAL NO QUAL SE INSERE NOVAS PRATICAS DE SELECAO DE CLIENTES, MECANISMOS DE REDUCAO DOS RISCOS NO EXERCIO DAATIVIDADE, REIVINDICACOES POR MELHORES CONDICOES DE TRABALHO, NEGOCIACOES COM OUTROS AGENTES DO MUNDO DA PROSTITUICAO, CONTROLE E PREVENCAO TICAS ESTABELECIDAS COLETIVAMENTE."
1992,42001013012P7,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,SOCIOLOGIA,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,LUIZ AUGUSTO ROCHA,MODERNIZACAO E DIFERENCIACAO SOCIAL: O CASO DO PROGRAMA DE ASSENTAMENTO DIRIGIDO DO DISTRITO FEDERAL  PAD-DF.,Mestrado,MODERNIZACAO E DIFERENCIACAO SOCIALASSENTAMENTO FRONTEIRA AGRICOLA    DISTRITO F,"O OBJETIVO DA DISSERTACAO FOI ANALISAR A INTERVENCAO ESTATAL NO PROCESSO DE MODERNIZACAO DA AGRICULTURA DA REGIAO CENTRO-OESTE, ATRAVES DO ESTUDO DE CASO DE UM PROGRAMA DE ASSENTAMENTO, IDENTIFICADO COMO UMA CO NCRETIZACAO DA PRATICA POLITICA DO ESTADO NA OCUPACAO DESTA REGIAO DE FRONTEIRA. FORAM UTILIZADOS NO ESTUDO DADOS PRIMARIOS COLETADOS ATRAVES DE ENTREVISTAS ABERTAS, REALIZADAS JUNTO AOS AGENTES SOCIAIS ENVOLVI DOS DIRETA E INDIRETAMENTE NO ASSENTAMENTO, ASSIM COMO FORAM ANALISADOS OS DOCUMENTOS JORNAIS E REVISTAS RELATIVOS AO ASSENTAMENTO EM QUESTAO. CONCLUI-SE QUE O MODELO DE DESENVOLVIMENTO IMPLANTADO NO BRASIL A P NTERVIU DEFORMA A REORDENAR OS GRUPS SOSIAIS."
1992,42001013012P7,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,SOCIOLOGIA,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,LUIZ AUGUSTO ROCHA,MODERNIZA€AO E DIFERENCIA€AO SOCIAL: O CASO DO PROGRAMA DE ASSENTAMENTO DIRIGIDODO DISTRITO FEDERAL - PAD/DF.,Mestrado,MODERNIZACAO - DIFERENCIACAO SOCIALASSENTAMENTO FRONTEIRA AGRICOLA    DISTRITO F,"O OBJETIVO DA DISSERTA‡AO FOI ANALISAR A INTERVEN€AO ESTATAL NO PROCESSO DE MODERNIZA€AO DA AGRICULTURA DA REGIAO CENTRO-OESTE. ATRAVES DO STUDO DE CASO DE UM ASSENTAMENTO, IDENTIFICADO COMO UMA CONCRETIZACAO D A PRATICA POLITICA DO ESTADO NA OCUPACAO DESTA REGIAO DE FRONTEIRA. FORAM UTILIZADOS NO ESTUDO DADOS PRIMARIOS COLETADOS ATRAVES DE ENTREVISTAS ABERTAS, REALIZADAS JUNTO AOS AGENTES SOCIAIS ENVOLVIDOS DIRETA E INDIRETAMENTE NO ASSENTAMENTO, ASSIM COMO FORAM ANALISADOS OS DOCUMENTOS, JORNAIS E REVISTAS RELATIVOS AO ASSENTAMENTO EM QUESTAO. CONCLUI-SE QUE O MODELO DE DESENVOLVIMENTO IMPLANTADO NO BRASIL A PARTIR DOS AN FORMA A REORDENAR OS GRUPOS SOCIAIS."
